ID,SourceText,Russian,English,Notes,Reasons,Packages,AllIDs,Locations
890000000002719,"Остаюсь. Здесь веселее, чем дома.","Остаюсь. Здесь веселее, чем дома.",I'm staying. It's more fun here than at home.,manual-reviewed-human,needs-english,jazz-units,890000000002719,jazz-units:items.lua:120768 | jazz-units:UnitData/Jazz_Vicious.lua:130
890000000002804,БИФФ,БИФФ,BIFF,manual-reviewed-human,needs-english,jazz-units,890000000002804,jazz-units:items.lua:121016 | jazz-units:UnitData/Jazz_Biff.lua:24
890000000002806,Ссыкло MERC,Ссыкло MERC,M.E.R.C.'s Coward,manual-reviewed-human,needs-english,jazz-units,890000000002806,jazz-units:items.lua:121019 | jazz-units:UnitData/Jazz_Biff.lua:27
890000000002812,"Если найдёте Фло — берите, вместе нам как-то спокойнее.","Если найдёте Фло — берите, вместе нам как-то спокойнее.","If you find Flo, hire her. Somehow I feel safer when she's around.",manual-reviewed-human,needs-english,jazz-units,890000000002812,jazz-units:items.lua:121074 | jazz-units:UnitData/Jazz_Biff.lua:82
890000000002816,Можно... без стрельбы обойтись?,Можно... без стрельбы обойтись?,Can we... do this without shooting?,manual-reviewed-human,needs-english,jazz-units,890000000002816,jazz-units:items.lua:121103 | jazz-units:UnitData/Jazz_Biff.lua:111
890000000002817,Ладно... я попробую. Только пусть кто-нибудь прикроет.,Ладно... я попробую. Только пусть кто-нибудь прикроет.,All right... I'll try. Just have someone cover me.,manual-reviewed-human,needs-english,jazz-units,890000000002817,jazz-units:items.lua:121108 | jazz-units:UnitData/Jazz_Biff.lua:116
890000000002818,Контракт заканчивается. Продлеваем?,Контракт заканчивается. Продлеваем?,My contract is ending. Are we renewing?,manual-reviewed-human,needs-english,jazz-units,890000000002818 | 890000000002917 | 890000000003018 | 890000000003118 | 890000000003217 | 890000000003316 | 890000000003415 | 890000000003718 | 890000000004119 | 890000000004318 | 890000000004417 | 890000000004516 | 890000000004631 | 890000000004647 | 890000000004679 | 890000000004695 | 890000000004711 | 890000000004727 | 890000000004823,jazz-units:items.lua:121113 | jazz-units:UnitData/Jazz_Biff.lua:121 | jazz-units:items.lua:121448 | jazz-units:UnitData/Jazz_Nervous.lua:104 | jazz-units:items.lua:121798 | jazz-units:UnitData/Jazz_Flo.lua:120 | jazz-units:items.lua:122146 | jazz-units:UnitData/Jazz_Cougar.lua:120 | jazz-units:items.lua:122488 | jazz-units:UnitData/Jazz_Miguel.lua:113 | jazz-units:items.lua:122804 | jazz-units:UnitData/Jazz_Gamos.lua:86 | jazz-units:items.lua:123106 | jazz-units:UnitData/Jazz_Dynamo.lua:76 | jazz-units:items.lua:124165 | jazz-units:UnitData/Jazz_Manuel.lua:117 | jazz-units:items.lua:125608 | jazz-units:UnitData/Jazz_Static.lua:149 | jazz-units:items.lua:126271 | jazz-units:UnitData/Jazz_Bull.lua:118 | jazz-units:items.lua:126614 | jazz-units:UnitData/Jazz_Cord.lua:113 | jazz-units:items.lua:126931 | jazz-units:UnitData/Jazz_Hobbit.lua:86 | jazz-units:items.lua:127812 | jazz-units:UnitData/Jazz_Carlos.lua:35 | jazz-units:items.lua:128059 | jazz-units:UnitData/Jazz_Devin.lua:35 | jazz-units:items.lua:128553 | jazz-units:UnitData/Jazz_Vince.lua:35 | jazz-units:items.lua:128800 | jazz-units:UnitData/Jazz_Hitman.lua:35 | jazz-units:items.lua:129047 | jazz-units:UnitData/Jazz_Biggens.lua:35 | jazz-units:items.lua:129294 | jazz-units:UnitData/Jazz_Kulba.lua:35 | jazz-units:items.lua:130776 | jazz-units:UnitData/Jazz_Eskimo.lua:35
890000000002909,Пока трусливый Бифф в отряде — нет! Он меня ещё больше нервирует!,Пока трусливый Бифф в отряде — нет! Он меня ещё больше нервирует!,"As long as that coward Biff is on the team, no! He makes me even more nervous!",manual-reviewed-human,needs-english,jazz-units,890000000002909,jazz-units:items.lua:121377 | jazz-units:UnitData/Jazz_Nervous.lua:34
890000000002910,Слишком много наших полегло! Я и так на нервах!,Слишком много наших полегло! Я и так на нервах!,Too many of our people have died! I'm nervous enough already!,manual-reviewed-human,needs-english,jazz-units,890000000002910,jazz-units:items.lua:121391 | jazz-units:UnitData/Jazz_Nervous.lua:48
890000000002916,"Уже бегу, уже бегу! Патроны есть, всё нормально!","Уже бегу, уже бегу! Патроны есть, всё нормально!","I'm coming, I'm coming! I've got ammo, everything's fine!",manual-reviewed-human,needs-english,jazz-units,890000000002916,jazz-units:items.lua:121443 | jazz-units:UnitData/Jazz_Nervous.lua:99
890000000003003,Фло,Фло,Flo,manual-reviewed-human,needs-english,jazz-units,890000000003003,jazz-units:items.lua:121701 | jazz-units:UnitData/Jazz_Flo.lua:23
890000000003010,"Извините, но за такие копейки я лучше дома посижу.","Извините, но за такие копейки я лучше дома посижу.","Sorry, but for that kind of pocket change I'd rather stay home.",manual-reviewed-human,needs-english,jazz-units,890000000003010,jazz-units:items.lua:121725 | jazz-units:UnitData/Jazz_Flo.lua:47
890000000003017,"Ладно, только без стрельбы... наверное.","Ладно, только без стрельбы... наверное.","All right, but no shooting... probably.",manual-reviewed-human,needs-english,jazz-units,890000000003017,jazz-units:items.lua:121793 | jazz-units:UnitData/Jazz_Flo.lua:115
890000000003111,"Вульф или Лен уже здесь? Тогда я спокоен, иду.","Вульф или Лен уже здесь? Тогда я спокоен, иду.",Are Wolf or Len already here? Then I can relax. I'm in.,manual-reviewed-human,needs-english,jazz-units,890000000003111,jazz-units:items.lua:122088 | jazz-units:UnitData/Jazz_Cougar.lua:62
890000000003119,"Остаюсь. Тихо, но остаюсь.","Остаюсь. Тихо, но остаюсь.","I'm staying. Quietly, but I'm staying.",manual-reviewed-human,needs-english,jazz-units,890000000003119,jazz-units:items.lua:122151 | jazz-units:UnitData/Jazz_Cougar.lua:125
890000000003200,Команданте,Команданте,Comandante,manual-reviewed-human,needs-english,jazz | jazz-units,890000000003200 | 890000000003206,jazz:CharacterEffect/Jazz_Perk_Miguel.lua:9 | jazz:items.lua:72664 | jazz-units:items.lua:122402 | jazz-units:UnitData/Jazz_Miguel.lua:27
890000000003204,МИГЕЛЬ,МИГЕЛЬ,MIGUEL,manual-reviewed-human,needs-english,jazz-units,890000000003204,jazz-units:items.lua:122399 | jazz-units:UnitData/Jazz_Miguel.lua:24
890000000003213,Говорит Мигель. Слушаю.,Говорит Мигель. Слушаю.,Miguel speaking. I'm listening.,manual-reviewed-human,needs-english,jazz-units,890000000003213,jazz-units:items.lua:122468 | jazz-units:UnitData/Jazz_Miguel.lua:93
890000000003304,ГАМОС,ГАМОС,GAMOS,manual-reviewed-human,needs-english,jazz-units,890000000003304,jazz-units:items.lua:122741 | jazz-units:UnitData/Jazz_Gamos.lua:24
890000000003309,Много люди умирать с вами. Гамос не хотеть так.,Много люди умирать с вами. Гамос не хотеть так.,Many people die with you. Gamos not want that.,manual-reviewed-human,needs-english,jazz-units,890000000003309,jazz-units:items.lua:122751 | jazz-units:UnitData/Jazz_Gamos.lua:34
890000000003313,Связь пропадать. Вернёмся к делу.,Связь пропадать. Вернёмся к делу.,Connection go out. Back to business.,manual-reviewed-human,needs-english,jazz-units,890000000003313,jazz-units:items.lua:122789 | jazz-units:UnitData/Jazz_Gamos.lua:71
890000000003315,"Хорошо, Гамос идёт. Джунгли не страшны.","Хорошо, Гамос идёт. Джунгли не страшны.",Good. Gamos go. Jungle not scary.,manual-reviewed-human,needs-english,jazz-units,890000000003315,jazz-units:items.lua:122799 | jazz-units:UnitData/Jazz_Gamos.lua:81
890000000003409,"Кровь уже здесь? Тогда ладно, повеселимся.","Кровь уже здесь? Тогда ладно, повеселимся.","Blood is already here? Fine, let's have some fun.",manual-reviewed-human,needs-english,jazz-units,890000000003409,jazz-units:items.lua:123066 | jazz-units:UnitData/Jazz_Dynamo.lua:37
890000000003411,Динамо. Чо надо?,Динамо. Чо надо?,Dynamo. Whaddaya want?,manual-reviewed-human,needs-english,jazz-units,890000000003411,jazz-units:items.lua:123086 | jazz-units:UnitData/Jazz_Dynamo.lua:56
890000000003413,"Давай уже, время не резиновое.","Давай уже, время не резиновое.","Come on already, time isn't made of rubber.",manual-reviewed-human,needs-english,jazz-units,890000000003413,jazz-units:items.lua:123096 | jazz-units:UnitData/Jazz_Dynamo.lua:66
890000000003503,Гастон,Гастон,Gaston,manual-reviewed-human,needs-english,jazz-units,890000000003503,jazz-units:items.lua:123357 | jazz-units:UnitData/Jazz_Gaston.lua:23
890000000003506,Дамский снайпер,Дамский снайпер,Ladies' Sniper,manual-reviewed-human,needs-english,jazz-units,890000000003506,jazz-units:items.lua:123361 | jazz-units:UnitData/Jazz_Gaston.lua:27
890000000003510,Слишком много потерь для моего вкуса.,Слишком много потерь для моего вкуса.,Too many casualties for my taste.,manual-reviewed-human,needs-english,jazz-units,890000000003510,jazz-units:items.lua:123385 | jazz-units:UnitData/Jazz_Gaston.lua:51
890000000003512,Если ищете ещё одну прекрасную даму — зовите Тоску.,Если ищете ещё одну прекрасную даму — зовите Тоску.,"If you're looking for another beautiful lady, call Tosca.",manual-reviewed-human,needs-english,jazz-units,890000000003512,jazz-units:items.lua:123421 | jazz-units:UnitData/Jazz_Gaston.lua:87
890000000003517,Pour vous — всегда готов. Беру винтовку.,Pour vous — всегда готов. Беру винтовку.,Pour vous—always ready. I'll get my rifle.,manual-reviewed-human,needs-english,jazz-units,890000000003517,jazz-units:items.lua:123455 | jazz-units:UnitData/Jazz_Gaston.lua:121
890000000003519,Остаюсь. Крыши здесь превосходные.,Остаюсь. Крыши здесь превосходные.,I'm staying. The rooftops here are superb.,manual-reviewed-human,needs-english,jazz-units,890000000003519,jazz-units:items.lua:123465 | jazz-units:UnitData/Jazz_Gaston.lua:131
890000000003604,СИГАРА,СИГАРА,CIGAR,manual-reviewed-human,needs-english,jazz-units,890000000003604,jazz-units:items.lua:123717 | jazz-units:UnitData/Jazz_Horg.lua:25
890000000003609,Пока Колби в отряде — нет. Не выношу этого типа.,Пока Колби в отряде — нет. Не выношу этого типа.,"As long as Colby is on the team, no. I can't stand that guy.",manual-reviewed-human,needs-english,jazz-units,890000000003609,jazz-units:items.lua:123727 | jazz-units:UnitData/Jazz_Horg.lua:35
890000000003610,Слишком много наших полегло. Мне это не нравится.,Слишком много наших полегло. Мне это не нравится.,Too many of our people have died. I don't like it.,manual-reviewed-human,needs-english,jazz-units,890000000003610,jazz-units:items.lua:123741 | jazz-units:UnitData/Jazz_Horg.lua:49
890000000003703,Мануэль,Мануэль,Manuel,manual-reviewed-human,needs-english,jazz-units,890000000003703,jazz-units:items.lua:124071 | jazz-units:UnitData/Jazz_Manuel.lua:23
890000000003710,Мало денег. У Мануэля семья — Фатима и Пако.,Мало денег. У Мануэля семья — Фатима и Пако.,Not enough money. Manuel has a family—Fatima and Paco.,manual-reviewed-human,needs-english,jazz-units,890000000003710,jazz-units:items.lua:124095 | jazz-units:UnitData/Jazz_Manuel.lua:47
890000000003714,Это Мануэль. Слушаю.,Это Мануэль. Слушаю.,This is Manuel. I'm listening.,manual-reviewed-human,needs-english,jazz-units,890000000003714,jazz-units:items.lua:124145 | jazz-units:UnitData/Jazz_Manuel.lua:97
890000000003717,Иду с вами. Фатима поймёт.,Иду с вами. Фатима поймёт.,I'm coming with you. Fatima will understand.,manual-reviewed-human,needs-english,jazz-units,890000000003717,jazz-units:items.lua:124160 | jazz-units:UnitData/Jazz_Manuel.lua:112
890000000003803,Монк,Монк,Monk,manual-reviewed-human,needs-english,jazz-units,890000000003803,jazz-units:items.lua:124415 | jazz-units:UnitData/Jazz_Monk.lua:23
890000000004003,Хеннинг,Хеннинг,Henning,manual-reviewed-human,needs-english,jazz-units,890000000004003,jazz-units:items.lua:125125 | jazz-units:UnitData/Jazz_Henning.lua:23
890000000004103,Статик,Статик,Static,manual-reviewed-human,needs-english,jazz-units,890000000004103,jazz-units:items.lua:125482 | jazz-units:UnitData/Jazz_Static.lua:23
890000000004106,Хиппи-механик,Хиппи-механик,Hippie Mechanic,manual-reviewed-human,needs-english,jazz-units,890000000004106,jazz-units:items.lua:125486 | jazz-units:UnitData/Jazz_Static.lua:27
890000000004117,"Мир... и гайки, чувак.","Мир... и гайки, чувак.","Peace... and bolts, man.",manual-reviewed-human,needs-english,jazz-units,890000000004117,jazz-units:items.lua:125598 | jazz-units:UnitData/Jazz_Static.lua:139
890000000004209,На такие деньги даже фляжку не наполнишь.,На такие деньги даже фляжку не наполнишь.,That money wouldn't even fill a flask.,manual-reviewed-human,needs-english,jazz-units,890000000004209,jazz-units:items.lua:125875 | jazz-units:UnitData/Jazz_Highball.lua:34
890000000004214,"Немногие бойцы способны причинять или облегчать боль так, как я могу.","Немногие бойцы способны причинять или облегчать боль так, как я могу.",Few fighters can inflict or relieve pain the way I can.,manual-reviewed-human,needs-english,jazz-units,890000000004214,jazz-units:items.lua:125918 | jazz-units:UnitData/Jazz_Highball.lua:76
890000000004304,БЫК,БЫК,BULL,manual-reviewed-human,needs-english,jazz-units,890000000004304,jazz-units:items.lua:126177 | jazz-units:UnitData/Jazz_Bull.lua:24
890000000004306,Дешёвый танк,Дешёвый танк,Budget Tank,manual-reviewed-human,needs-english,jazz-units,890000000004306,jazz-units:items.lua:126180 | jazz-units:UnitData/Jazz_Bull.lua:27
890000000004311,"О, Нейлс уже тут? Тогда порядок.","О, Нейлс уже тут? Тогда порядок.","Oh, Nails is already here? Then we're good.",manual-reviewed-human,needs-english,jazz-units,890000000004311,jazz-units:items.lua:126216 | jazz-units:UnitData/Jazz_Bull.lua:63
890000000004312,Если нужен ещё крепкий парень — берите Нейлса.,Если нужен ещё крепкий парень — берите Нейлса.,"If you need another tough guy, hire Nails.",manual-reviewed-human,needs-english,jazz-units,890000000004312,jazz-units:items.lua:126232 | jazz-units:UnitData/Jazz_Bull.lua:79
890000000004316,Где враги? Хочу бить.,Где враги? Хочу бить.,Where are the bad guys? I wanna smash 'em.,manual-reviewed-human,needs-english,jazz-units,890000000004316,jazz-units:items.lua:126261 | jazz-units:UnitData/Jazz_Bull.lua:108
890000000004317,Угх. Иду бить.,Угх. Иду бить.,Ugh. Going to smash.,manual-reviewed-human,needs-english,jazz-units,890000000004317,jazz-units:items.lua:126266 | jazz-units:UnitData/Jazz_Bull.lua:113
890000000004404,КАРДАН,КАРДАН,CORD,manual-reviewed-human,needs-english,jazz-units,890000000004404,jazz-units:items.lua:126524 | jazz-units:UnitData/Jazz_Cord.lua:24
890000000004406,Забывчивый механик,Забывчивый механик,Forgetful Mechanic,manual-reviewed-human,needs-english,jazz-units,890000000004406,jazz-units:items.lua:126527 | jazz-units:UnitData/Jazz_Cord.lua:27
890000000004416,"Кажется, я согласился. Иду.","Кажется, я согласился. Иду.",I think I said yes. I'm coming.,manual-reviewed-human,needs-english,jazz-units,890000000004416,jazz-units:items.lua:126609 | jazz-units:UnitData/Jazz_Cord.lua:108
890000000004509,Маловато. Такими темпами всё плохо кончится.,Маловато. Такими темпами всё плохо кончится.,"Not enough. At this rate, it'll all end badly.",manual-reviewed-human,needs-english,jazz-units,890000000004509,jazz-units:items.lua:126878 | jazz-units:UnitData/Jazz_Hobbit.lua:34
890000000004512,"Хоббит на связи. Я не Фродо, если что.","Хоббит на связи. Я не Фродо, если что.","Hobbit here. And no, I'm not Frodo.",manual-reviewed-human,needs-english,jazz-units,890000000004512,jazz-units:items.lua:126911 | jazz-units:UnitData/Jazz_Hobbit.lua:66
890000000004515,"Ладно, могу и понести вас, если что.","Ладно, могу и понести вас, если что.","Fine, I can carry you too if I have to.",manual-reviewed-human,needs-english,jazz-units,890000000004515,jazz-units:items.lua:126926 | jazz-units:UnitData/Jazz_Hobbit.lua:81
890000000004517,Остаюсь. Всё равно хуже уже не будет.,Остаюсь. Всё равно хуже уже не будет.,I'm staying. It can't get any worse anyway.,manual-reviewed-human,needs-english,jazz-units,890000000004517,jazz-units:items.lua:126936 | jazz-units:UnitData/Jazz_Hobbit.lua:91
890000000004626,Карлос... зачем звонить? Всё равно плохо кончится.,Карлос... зачем звонить? Всё равно плохо кончится.,Carlos... why call? It ends badly anyway.,manual-reviewed-human,needs-english,jazz-units,890000000004626,jazz-units:items.lua:127807 | jazz-units:UnitData/Jazz_Carlos.lua:30
890000000004627,Карлос слушает. Плохие новости?,Карлос слушает. Плохие новости?,Carlos listening. Bad news?,manual-reviewed-human,needs-english,jazz-units,890000000004627,jazz-units:items.lua:127808 | jazz-units:UnitData/Jazz_Carlos.lua:31
890000000004636,Девин,Девин,Devin,manual-reviewed-human,needs-english,jazz-units,890000000004636,jazz-units:items.lua:128047 | jazz-units:UnitData/Jazz_Devin.lua:23
890000000004648,Остаюсь.,Остаюсь.,I'm staying.,manual-reviewed-human,needs-english,jazz-units,890000000004648 | 890000000006637 | 890000000006663,jazz-units:items.lua:128060 | jazz-units:UnitData/Jazz_Devin.lua:36 | jazz-units:items.lua:119454 | jazz-units:UnitData/Jazz_Benny.lua:62 | jazz-units:items.lua:119739 | jazz-units:UnitData/Jazz_Simon.lua:62
890000000004653,ШЕНК,ШЕНК,SHANK,manual-reviewed-human,needs-english,jazz-units,890000000004653,jazz-units:items.lua:128295 | jazz-units:UnitData/Jazz_Shank.lua:24
890000000004671,Ментор,Ментор,Mentor,manual-reviewed-human,needs-english,jazz-units,890000000004671,jazz-units:items.lua:128545 | jazz-units:UnitData/Jazz_Vince.lua:27
890000000004677,Всегда рад научить чему-то новому.,Всегда рад научить чему-то новому.,Always happy to teach someone something new.,manual-reviewed-human,needs-english,jazz-units,890000000004677,jazz-units:items.lua:128551 | jazz-units:UnitData/Jazz_Vince.lua:33
890000000004696,Остаюсь ещё немного.,Остаюсь ещё немного.,I'm staying a little longer.,manual-reviewed-human,needs-english,jazz-units,890000000004696,jazz-units:items.lua:128801 | jazz-units:UnitData/Jazz_Hitman.lua:36
890000000004700,Биггенс,Биггенс,Biggens,manual-reviewed-human,needs-english,jazz-units,890000000004700,jazz-units:items.lua:129035 | jazz-units:UnitData/Jazz_Biggens.lua:23
890000000004703,Усталый дед,Усталый дед,Weary Old-Timer,manual-reviewed-human,needs-english,jazz-units,890000000004703,jazz-units:items.lua:129039 | jazz-units:UnitData/Jazz_Biggens.lua:27
890000000004706,Биггенс отдыхает. Перезвоните.,Биггенс отдыхает. Перезвоните.,Biggens is resting. Call back later.,manual-reviewed-human,needs-english,jazz-units,890000000004706,jazz-units:items.lua:129042 | jazz-units:UnitData/Jazz_Biggens.lua:30
890000000004707,Полковник Биггенс слушает.,Полковник Биггенс слушает.,Colonel Biggens speaking.,manual-reviewed-human,needs-english,jazz-units,890000000004707,jazz-units:items.lua:129043 | jazz-units:UnitData/Jazz_Biggens.lua:31
890000000004712,Остаюсь. Дело своё знаю.,Остаюсь. Дело своё знаю.,I'm staying. I know my trade.,manual-reviewed-human,needs-english,jazz-units,890000000004712,jazz-units:items.lua:129048 | jazz-units:UnitData/Jazz_Biggens.lua:36
890000000004716,Кульба,Кульба,Kulba,manual-reviewed-human,needs-english,jazz-units,890000000004716,jazz-units:items.lua:129282 | jazz-units:UnitData/Jazz_Kulba.lua:23
890000000004725,Старое оружие ещё послужит.,Старое оружие ещё послужит.,The old weapon still has some fight left in it.,manual-reviewed-human,needs-english,jazz-units,890000000004725,jazz-units:items.lua:129292 | jazz-units:UnitData/Jazz_Kulba.lua:33
890000000004726,За свободу. Я в деле.,За свободу. Я в деле.,For freedom. I'm in.,manual-reviewed-human,needs-english,jazz-units,890000000004726,jazz-units:items.lua:129293 | jazz-units:UnitData/Jazz_Kulba.lua:34
890000000004728,Остаюсь. Есть ещё порох в пороховницах.,Остаюсь. Есть ещё порох в пороховницах.,I'm staying. There's life in the old dog yet.,manual-reviewed-human,needs-english,jazz-units,890000000004728,jazz-units:items.lua:129295 | jazz-units:UnitData/Jazz_Kulba.lua:36
890000000004733,ЗАНУДА,ЗАНУДА,BORE,manual-reviewed-human,needs-english,jazz-units,890000000004733,jazz-units:items.lua:129530 | jazz-units:UnitData/Jazz_Vilde.lua:24
890000000004738,"Это Леннарт Вильде. Если вам есть что предложить, говорите после сигнала.","Это Леннарт Вильде. Если вам есть что предложить, говорите после сигнала.","This is Lennart Vilde. If you have an offer, speak after the tone.",manual-reviewed-human,needs-english,jazz-units,890000000004738,jazz-units:items.lua:129536 | jazz-units:UnitData/Jazz_Vilde.lua:30
890000000004742,"Отлично, я поспешу.","Отлично, я поспешу.","Excellent, I'll hurry.",manual-reviewed-human,needs-english,jazz-units,890000000004742,jazz-units:items.lua:129540 | jazz-units:UnitData/Jazz_Vilde.lua:34
890000000004743,Я был бы не против продлить контракт... Есть работа?,Я был бы не против продлить контракт... Есть работа?,I wouldn't mind renewing the contract... Is there work?,manual-reviewed-human,needs-english,jazz-units,890000000004743,jazz-units:items.lua:129541 | jazz-units:UnitData/Jazz_Vilde.lua:35
890000000004744,Отлично. Мы договорились.,Отлично. Мы договорились.,Excellent. We have a deal.,manual-reviewed-human,needs-english,jazz-units,890000000004744 | 890000000004808,jazz-units:items.lua:129542 | jazz-units:UnitData/Jazz_Vilde.lua:36 | jazz-units:items.lua:130530 | jazz-units:UnitData/Jazz_Laura.lua:36
890000000004749,ГРЕЙС,ГРЕЙС,GRACE,manual-reviewed-human,needs-english,jazz-units,890000000004749,jazz-units:items.lua:129777 | jazz-units:UnitData/Jazz_Grace.lua:24
890000000004756,Я сказала...,Я сказала...,I said...,manual-reviewed-human,needs-english,jazz-units,890000000004756,jazz-units:items.lua:129785 | jazz-units:UnitData/Jazz_Grace.lua:32
890000000004758,"Прекрасно. Берегитесь, плохиши, кто не спрятался, я не виновата!","Прекрасно. Берегитесь, плохиши, кто не спрятался, я не виновата!","Wonderful. Watch out, bad guys—ready or not, here I come!",manual-reviewed-human,needs-english,jazz-units,890000000004758,jazz-units:items.lua:129787 | jazz-units:UnitData/Jazz_Grace.lua:34
890000000004760,Понято и принято.,Понято и принято.,Understood and accepted.,manual-reviewed-human,needs-english,jazz-units,890000000004760,jazz-units:items.lua:129789 | jazz-units:UnitData/Jazz_Grace.lua:36
890000000004765,ШТАЙГЕР,ШТАЙГЕР,STEIGER,manual-reviewed-human,needs-english,jazz-units,890000000004765,jazz-units:items.lua:130024 | jazz-units:UnitData/Jazz_Steiger.lua:24
890000000004770,"Говорит Рудольф Штайгер. Оставьте сообщение. Возможно, я перезвоню.","Говорит Рудольф Штайгер. Оставьте сообщение. Возможно, я перезвоню.",Rudolf Steiger speaking. Leave a message. I may call back.,manual-reviewed-human,needs-english,jazz-units,890000000004770,jazz-units:items.lua:130030 | jazz-units:UnitData/Jazz_Steiger.lua:30
890000000004771,Привет...,Привет...,Hello...,manual-reviewed-human,needs-english,jazz-units,890000000004771,jazz-units:items.lua:130031 | jazz-units:UnitData/Jazz_Steiger.lua:31
890000000004780,Лаки,Лаки,Lucky,manual-reviewed-human,needs-english,jazz-units,890000000004780,jazz-units:items.lua:130270 | jazz-units:UnitData/Jazz_Lucky.lua:23
890000000004789,Я - оружие массового поражения...,Я - оружие массового поражения...,I am a weapon of mass destruction...,manual-reviewed-human,needs-english,jazz-units,890000000004789,jazz-units:items.lua:130280 | jazz-units:UnitData/Jazz_Lucky.lua:33
890000000004797,ЛОРА,ЛОРА,LAURA,manual-reviewed-human,needs-english,jazz-units,890000000004797,jazz-units:items.lua:130518 | jazz-units:UnitData/Jazz_Laura.lua:24
890000000004802,Это врач Лора Колин. В неотложных случаях вы можете отправить сообщение на мой пейджер.,Это врач Лора Колин. В неотложных случаях вы можете отправить сообщение на мой пейджер.,"This is Dr. Laura Colin. In an emergency, you can send a message to my pager.",manual-reviewed-human,needs-english,jazz-units,890000000004802,jazz-units:items.lua:130524 | jazz-units:UnitData/Jazz_Laura.lua:30
890000000004804,Я повторю.,Я повторю.,I'll repeat that.,manual-reviewed-human,needs-english,jazz-units,890000000004804,jazz-units:items.lua:130526 | jazz-units:UnitData/Jazz_Laura.lua:32
890000000004806,"Да. Я думаю, этот контракт окажется интересным.","Да. Я думаю, этот контракт окажется интересным.",Yes. I think this contract will prove interesting.,manual-reviewed-human,needs-english,jazz-units,890000000004806,jazz-units:items.lua:130528 | jazz-units:UnitData/Jazz_Laura.lua:34
890000000004807,"Возможно, вы согласитесь продлить контракт?","Возможно, вы согласитесь продлить контракт?",Perhaps you would agree to extend the contract?,manual-reviewed-human,needs-english,jazz-units,890000000004807,jazz-units:items.lua:130529 | jazz-units:UnitData/Jazz_Laura.lua:35
890000000004821,Холодно только в имени.,Холодно только в имени.,The only cold thing about me is my name.,manual-reviewed-human,needs-english,jazz-units,890000000004821,jazz-units:items.lua:130774 | jazz-units:UnitData/Jazz_Eskimo.lua:33
890000000004824,Остаюсь. Тюрьма научила меня терпению.,Остаюсь. Тюрьма научила меня терпению.,I'm staying. Prison taught me patience.,manual-reviewed-human,needs-english,jazz-units,890000000004824,jazz-units:items.lua:130777 | jazz-units:UnitData/Jazz_Eskimo.lua:36
890000000006300,Стефан Ротман.,Стефан Ротман.,Stefan Rothman.,manual-reviewed-human,needs-english,jazz-units,890000000006300,jazz-units:items.lua:120123
890000000006303,Мишень ликвидирована.,Мишень ликвидирована.,Target eliminated.,manual-reviewed-human,needs-english,jazz-units,890000000006303,jazz-units:items.lua:120175
890000000006304,Не знаю...смогу ли я выжить.,Не знаю...смогу ли я выжить.,I don't know... if I'll survive.,manual-reviewed-human,needs-english,jazz-units,890000000006304,jazz-units:items.lua:120213
890000000006305,Меня клиенты и почище обрабатывали.,Меня клиенты и почище обрабатывали.,I've had clients treat me much rougher.,manual-reviewed-human,needs-english,jazz-units,890000000006305,jazz-units:items.lua:120195
890000000006308,Пора заняться чем-нибудь еще.,Пора заняться чем-нибудь еще.,Time to do something else.,manual-reviewed-human,needs-english,jazz-units,890000000006308,jazz-units:items.lua:120216
890000000006310,Статик полный дебил. Он опасен и может навредить нашим.,Статик полный дебил. Он опасен и может навредить нашим.,Static is a complete idiot. He's dangerous and could hurt our people.,manual-reviewed-human,needs-english,jazz-units,890000000006310,jazz-units:items.lua:120295
890000000006315,Минус один.,Минус один.,One down.,manual-reviewed-human,needs-english,jazz-units,890000000006315,jazz-units:items.lua:120509
890000000006318,Нужен патрон!,Нужен патрон!,I need a round!,manual-reviewed-human,needs-english,jazz-units,890000000006318,jazz-units:items.lua:120516
890000000006325,Опять проблемы!,Опять проблемы!,Trouble again!,manual-reviewed-human,needs-english,jazz-units,890000000006325,jazz-units:items.lua:121527
890000000006326,Время поставить кое-кого на место.,Время поставить кое-кого на место.,Time to put someone in their place.,manual-reviewed-human,needs-english,jazz-units,890000000006326 | 890000000006331,jazz-units:items.lua:121528 | jazz-units:items.lua:121578
890000000006332,Я здесь обо всем позаботился.,Я здесь обо всем позаботился.,I've taken care of everything here.,manual-reviewed-human,needs-english,jazz-units,890000000006332,jazz-units:items.lua:121590
890000000006333,"Моргнуть не успеешь, как я боссом стану!","Моргнуть не успеешь, как я боссом стану!","Before you know it, I'll be the boss!",manual-reviewed-human,needs-english,jazz-units,890000000006333,jazz-units:items.lua:121599
890000000006336,"Я проснулась, и могу начать с того места, где кончила. Эээ.. Закончила.","Я проснулась, и могу начать с того места, где кончила. Эээ.. Закончила.","I'm awake, and I can pick up where I came... uh, left off.",manual-reviewed-human,needs-english,jazz-units,890000000006336,jazz-units:items.lua:121845
890000000006338,"О, non, я позволила себе надеяться, что на этот раз мы не должны их  встретить!","О, non, а я-то надеялась, что на этот раз нам не придётся их встретить!","Oh, non, I let myself hope we wouldn't have to meet them this time!",manual-reviewed-human,needs-english,jazz-units,890000000006338 | 890000000006343,jazz-units:items.lua:121876 | jazz-units:items.lua:121926
890000000006339,Я кого-то убила!,Я кого-то убила!,I killed someone!,manual-reviewed-human,needs-english,jazz-units,890000000006339,jazz-units:items.lua:121897
