ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Keyword,Actor,Voice Actor,Voice ID,Revision,Old Revision,Edit Distance
788109247956,"That's a little more romantic than I would put it, but I like it.","Ну, я бы описал это менее романтично, но мне нравится.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00706),Conversation Hermit_1 Text ,Hermit_1,This wasn’t the first “trouble” you took care of,MikeDitch,MikeDitch,MikeDitch,,,
279079713142,Right there with ya. I guide high-powered execs through paintball battles and I've lost count of the times I wished I had a real gun on me.,"Полностью согласен. Когда я водил всяких важных шишек на пейнтбольные битвы, я часто жалел, что у меня нет настоящего ствола.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00714),Conversation Hermit_1 Text ,Hermit_1,This wasn’t the first “trouble” you took care of,Wolf,Wolf,Wolf,,,
467645441813,Wouldn't have done much good. Shoot one VP down and eight junior execs sprout up in his place.,Бессмысленно. Завалишь одного гендира - и на его место тут же вылезет десяток заместителей.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00718),Conversation Hermit_1 Text ,Hermit_1,This wasn’t the first “trouble” you took care of,MikeDitch,MikeDitch,MikeDitch,,,
603266195668,Gained a <em>clue</em> about the <em>Hermit</em>,"Получено: <em>улика</em>, касающаяся <em>отшельника</em>",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00725),Conversation Hermit_1 PhraseConditionRolloverText,,,,,,,,
773683140805,Do you want us to gather mushrooms for you?,"Хотите, чтобы мы собрали для вас грибов?",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00751),Conversation Hermit_1 KeywordT,,,,,,,,
461212081834,"What? No, why would I?",Чего? С чего бы вдруг?,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00755),Conversation Hermit_1 Text ,Hermit_1,Do you want us to gather mushrooms for you?,MikeDitch,MikeDitch,MikeDitch,,,
985473669392,You are an old man living in a cottage! You must be a wizard who needs our help to stop some evil sorcerer! Unless you ARE the evil sorcerer...,"Вы старик, живете в лесной хижине... А, поняла, вы добрый волшебник, которому нужна наша помощь, чтобы победить злого колдуна! Или вы и есть злой колдун...",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00763),Conversation Hermit_1 Text ,Hermit_1,Do you want us to gather mushrooms for you?,Kalyna,Kalyna,Kalyna,,,
652048352527,The only magic I have is from the gifts of Mother Nature. Is she evil?,Из магии я признаю только дары матери-природы. Она - добро или зло?,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00767),Conversation Hermit_1 Text ,Hermit_1,Do you want us to gather mushrooms for you?,MikeDitch,MikeDitch,MikeDitch,,,
308106416705,"Well, you're an old man living in a cottage who just said he needs some fresh supplies. So, do we have to gather ten poisonous Amanitas or something?","Ну, вы - старик, живете в лесной хижине и только что сказали, что вам нужно пополнить запасы. Нам сходить за мухоморами?",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00775),Conversation Hermit_1 Text ,Hermit_1,Do you want us to gather mushrooms for you?,Livewire,Livewire,Livewire,,,
912112547345,"I was hoping you would teach us how to find some SPECIAL 'shrooms, if you get what I mean.","Я надеялся, что вы научите нас находить ОСОБЫЕ грибочки... ну, вы поняли.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00783),Conversation Hermit_1 Text ,Hermit_1,Do you want us to gather mushrooms for you?,Larry,Larry,Larry,,,
270638683932,Hmm... I think maybe you could stand to cut back a little.,"Хм-м-м... По-моему, вам стоит ненадолго завязать.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00787),Conversation Hermit_1 Text ,Hermit_1,Do you want us to gather mushrooms for you?,MikeDitch,MikeDitch,MikeDitch,,,
675902395042,"Anyway, I know well enough which mushrooms and herbs are usable and in what way. I don't need help, but thank you for asking.","В общем, я неплохо разбираюсь в том, какие грибы и травы как действуют. Помощь мне не нужна, но спасибо, что спросили.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00795),Conversation Hermit_1 Text ,Hermit_1,Do you want us to gather mushrooms for you?,MikeDitch,MikeDitch,MikeDitch,,,
440196549706,Are you a herbalist?,Вы травник?,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00814),Conversation Hermit_1 KeywordT,,,,,,,,
459351167292,"I'm just an old man with a lot of free time for reading. Besides, I live close to nature, which means I developed a good understanding of which plants are good for tea and which ones shouldn't be used to wipe your ass.","Я просто старик, у которого полно времени на чтение. И я живу на природе, так что отлично разбираюсь, какие растения хороши для чая, а какими не стоит зад подтирать.","I'm just an old man with a lot of free time for reading. Besides, I live close to nature, which means I developed a good understanding which plants are good for tea and which ones shouldn't be used to wipe your ass.","Я просто старик, у которого полно времени на чтение. И я живу на природе, так что отлично разбираюсь, какие растения хороши для чая, а какими не стоит зад подтирать.",OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00818),Conversation Hermit_1 Text ,Hermit_1,Are you a herbalist?,MikeDitch,MikeDitch,MikeDitch,,,
463636173819,Do you have any magical herbs?,У вас есть какие-нибудь волшебные травки?,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00826),Conversation Hermit_1 Text ,Hermit_1,Are you a herbalist?,Kalyna,Kalyna,Kalyna,,,
678051165105,"They're all magical, in their own special way.","Все они волшебные, каждая по-своему.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00830),Conversation Hermit_1 Text ,Hermit_1,Are you a herbalist?,MikeDitch,MikeDitch,MikeDitch,,,
314341566454,Your wisdom humbles me.,Ваша мудрость вызывает уважение.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00838),Conversation Hermit_1 Text ,Hermit_1,Are you a herbalist?,DrQ,DrQ,DrQ,,,
795787990821,Tea? I'm listening.,Чай? Я внимательно слушаю.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00846),Conversation Hermit_1 Text ,Hermit_1,Are you a herbalist?,Scope,Scope,Scope,,,
181450024955,"Tea leaves? Good show, old chap! I'm always on the prowl for a new brew, eh what?","Чайные листья? Вот это дело, старина! Всегда готов пробовать новые сорта!",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00854),Conversation Hermit_1 Text ,Hermit_1,Are you a herbalist?,Sidney,Sidney,Sidney,,,
322892416521,"I can give you some <em>medicinal herbs</em>, if that's what you're looking for. You still trust me after what happened to those bandits?","Я могу отсыпать вам <em>лекарственных трав</em>, если надо. Вы мне еще доверяете после того, что случилось с бандитами?",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00862),Conversation Hermit_1 Text ,Hermit_1,Are you a herbalist?,MikeDitch,MikeDitch,MikeDitch,,,
634356357483,Can we trust you?,А мы можем вам доверять?,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00869),Conversation Hermit_1 KeywordT,,,,,,,,
795826826651,I don't know. Can you?,Не знаю. Можете?,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00873),Conversation Hermit_1 Text ,Hermit_1,Can we trust you?,MikeDitch,MikeDitch,MikeDitch,,,
867539595213,"You did poison those bandits, but it was a poisoning in self-defense, if we're being completely honest.","Ну да, бандитов вы отравили, но ведь это была самооборона, если уж посмотреть в корень.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00881),Conversation Hermit_1 Text ,Hermit_1,Can we trust you?,Livewire,Livewire,Livewire,,,
475781011739,"That's what we're attempting to establish, sir.","Именно это мы и пытаемся установить, сэр.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00889),Conversation Hermit_1 Text ,Hermit_1,Can we trust you?,Raider,Raider,Raider,,,
421033593924,Feels like I'm talking to one of my exes.,Я прямо как будто с одной из бывших разговариваю.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00897),Conversation Hermit_1 Text ,Hermit_1,Can we trust you?,Scully,Scully,Scully,,,
977362673626,Poison us and you will die,Отравите нас - вам конец,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00909),Conversation Hermit_1 KeywordT,,,,,,,,
239795106405,"I know that if I poison you, I will surely die one day.","Я знаю, что если отравлю вас, то однажды обязательно умру.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00913),Conversation Hermit_1 Text ,Hermit_1,Poison us and you will die,MikeDitch,MikeDitch,MikeDitch,,,
874380268813,"Yeah, and ""one day"" could be today, old man.","Ага, и это «однажды» может случиться прямо сегодня, старик.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00921),Conversation Hermit_1 Text ,Hermit_1,Poison us and you will die,Nails,Nails,Nails,,,
173755996754,"Like Mother always says, ""There is no doubt that you will die, so eat a cookie.""","Мамуля всегда говорила: «Все когда-нибудь умрут, и ты тоже. Так что ешь печенье».",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00929),Conversation Hermit_1 Text ,Hermit_1,Poison us and you will die,Grunty,Grunty,Grunty,,,
794268305449,Not quite the response I was hoping for.,"Не совсем тот ответ, на который я надеялся.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00937),Conversation Hermit_1 Text ,Hermit_1,Poison us and you will die,MD,MD,MD,,,
559449074821,"Yes, we trust you","Да, мы вам доверяем",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00953),Conversation Hermit_1 KeywordT,,,,,,,,
452483168937,Good for me!,Вот и хорошо!,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00957),Conversation Hermit_1 Text ,Hermit_1,"Yes, we trust you",MikeDitch,MikeDitch,MikeDitch,,,
507670509779,"Yes, we can recognize which herbs are safe","Да, мы знаем, какие из трав безвредные",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00975),Conversation Hermit_1 KeywordT,,,,,,,,
754980132291,Good for you! ,Вот и замечательно!,,,OK,,,"Trailing whitespace differs - original \s, translated ",,Trunk\Zulu/Data/Conversation/Hermit_1.lua(00979),Conversation Hermit_1 Text ,Hermit_1,"Yes, we can recognize which herbs are safe",MikeDitch,MikeDitch,MikeDitch,,,
109589508490,"Here, help yourselves. These flowers have anti-inflammatory properties, and this beauty here is a powerful pain killer. Chewing just one leaf will help you smile away the pain for a whole day.","Вот, держите. У этих цветов противовоспалительное действие, а вот эта красотка - мощное обезболивающее. Пожуешь один листик - и целый день ничего болеть не будет.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01005),Conversation Hermit_1 Text ,Hermit_1,Redirect,MikeDitch,MikeDitch,MikeDitch,,,
496848596838,"It's awesome, man! I've already eaten five leaves and a blossom!","Отпад, дедуль! Я уже пять листьев сжевал и цветок!",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01013),Conversation Hermit_1 Text ,Hermit_1,Redirect,Larry,Larry,Larry,,,
525976914347,I guess you will have some new experiences.,"Ну, думаю, ждут тебя новые впечатления.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01017),Conversation Hermit_1 Text ,Hermit_1,Redirect,MikeDitch,MikeDitch,MikeDitch,,,
890868330111,I doubt that.,Насчет новых сомневаюсь.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01021),Conversation Hermit_1 Text ,Hermit_1,Redirect,Larry,Larry,Larry,,,
874933770327,"Leaves? Flowers? Thanks, but I'll stick with aspirin.","Листья? Цветы? Спасибо, я уж как-нибудь с аспирином.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01029),Conversation Hermit_1 Text ,Hermit_1,Redirect,Grizzly,Grizzly,Grizzly,,,
397300759749,The gifts of Mother Nature are very powerful indeed. I thank you.,Дары матери-природы действительно очень сильны. Спасибо вам.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01037),Conversation Hermit_1 Text ,Hermit_1,Redirect,DrQ,DrQ,DrQ,,,
295495763322,Mushroom management?,«Грибному менеджменту»?,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01070),Conversation Hermit_1 KeywordT,,,,,,,,
234095505695,"""Feed them shit and keep them in the dark."" That's a little strategy I learned from <em>Adonis</em>. Seems like they're still doing it - and now you, my friends, are neck deep in it.","«Корми их дерьмом и вешай лапшу на уши». В <em>«Адонисе»</em> я мастерски освоил эту стратегию. Похоже, они до сих пор так делают - и теперь вы, друзья мои, в этом дерьме по шею.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01074),Conversation Hermit_1 Text ,Hermit_1,Mushroom management?,MikeDitch,MikeDitch,MikeDitch,,,
546847144114,"Disgusting, but not inaccurate.","Отвратительно, но довольно точно.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01082),Conversation Hermit_1 Text ,Hermit_1,Mushroom management?,Buns,Buns,Buns,,,
718318068709,Not to worry. I bring shovel and toilet paper.,Волноваться не надо. Я беру с собой лопату и туалетную бумагу.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01090),Conversation Hermit_1 Text ,Hermit_1,Mushroom management?,Igor,Igor,Igor,,,
426367640703,"That is a fair assessment of our situation. Revolting, but fair.","Вполне справедливая оценка ситуации. Тошнотворная, но справедливая.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01098),Conversation Hermit_1 Text ,Hermit_1,Mushroom management?,Fauda,Fauda,Fauda,,,
890268706699,You were a CEO?,Вы занимались крупным бизнесом?,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01120),Conversation Hermit_1 KeywordT,,,,,,,,
843505050686,"Why, yes. I worked for a diamond industry giant. We were prospecting the diamond deposits along the Adjani when the civil war broke out. I lost my family in the fighting. After that, I just dropped everything and walked away.","Ну да. Я работал на гиганта алмазной промышленности. Мы искали в Аджани месторождения алмазов, и тут началась гражданская война. Эта война забрала мою семью - после этого я просто всё бросил и ушел.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01124),Conversation Hermit_1 Text ,Hermit_1,You were a CEO?,MikeDitch,MikeDitch,MikeDitch,,,
165612469478,That is terrible. I am sorry for your loss.,Это чудищно. Соболезную.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01132),Conversation Hermit_1 Text ,Hermit_1,You were a CEO?,Barry,Barry,Barry,,,
589076658282,Sorry to hear that. May they rest in peace.,Ужасная история. Земля им пухом.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01140),Conversation Hermit_1 Text ,Hermit_1,You were a CEO?,Wolf,Wolf,Wolf,,,
974988024478,My condolences on your loss. War always hits the innocent the hardest.,Сочувствую вашей утрате. Сильнее всего война всегда бьет по невинным.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01148),Conversation Hermit_1 Text ,Hermit_1,You were a CEO?,Len,Len,Len,,,
322660317618,Did you work for Adonis?!,Вы работали на «Адонис»?!,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01175),Conversation Hermit_1 KeywordT,,,,,,,,
436615942209,"Oh, you know them? Well, let me see if I can put two and two together here. They are trying to get back in business and they hired you to do the heavy lifting. I've been wondering how involved they were in this mess with the Legion.","О, вы их знаете? Ладно, тогда попробую сложить два плюс два. Они пытаются вернуться в бизнес и наняли вас, чтобы вы расчистили им путь. Мне всё было интересно, насколько они замешаны в этой истории с Легионом.","Oh, you know them? Well, let me see if I can put two and two together here. They are trying to get back in business and they hired you to do the heavy lifting. I been wondering how involved they were in this mess with the Legion.","О, вы их знаете? Ладно, тогда попробую сложить два плюс два. Они пытаются вернуться в бизнес, а вас наняли таскать для них тяжести. Мне всё было интересно, насколько они замешаны в этой истории с Легионом.",OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01179),Conversation Hermit_1 Text ,Hermit_1,Did you work for Adonis?!,MikeDitch,MikeDitch,MikeDitch,,,
650699045647,Heavy is the only kind of lifting I do!,"Таскать тяжести, а еще лучше поднимать - смысл моей жизни!",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01187),Conversation Hermit_1 Text ,Hermit_1,Did you work for Adonis?!,Steroid,Steroid,Steroid,,,
619880607176,"Not sure if it be their mess, but they be paying us to clean it up.","Не знаю, их ли это бардак, но разгребать его они нанимать нас.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01207),Conversation Hermit_1 Text ,Hermit_1,Did you work for Adonis?!,Vicki,Vicki,Vicki,,,
752356582642,"They're all kinds of sketchy, but they pay good, so who the hell cares?","Ребята подозрительные, ну и что с того? Платят хорошо.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01227),Conversation Hermit_1 Text ,Hermit_1,Did you work for Adonis?!,Meltdown,Meltdown,Meltdown,,,
179226038874,"Truth be told, I don't really care. I walked away from Adonis and I plan on staying away.","Если честно, мне все равно. Я с «Адонисом» уже не работаю и работать не буду.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01235),Conversation Hermit_1 Text ,Hermit_1,Did you work for Adonis?!,MikeDitch,MikeDitch,MikeDitch,,,
366296528112,Do you know Corazon Santiago?,Вы знакомы с Корасон Сантьяго?,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01263),Conversation Hermit_1 KeywordT,,,,,,,,
268898843272,"That who hired you? She's in charge now, huh? I guess that figures. She was my assistant for a while. Very ambitious, very promising. I never liked her.","Это она вас наняла? Выходит, теперь она там заправляет? Ну, ничего удивительного. Некоторое время она была моей помощницей. Очень амбициозная, очень перспективная. Никогда мне не нравилась.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01267),Conversation Hermit_1 Text ,Hermit_1,Do you know Corazon Santiago?,MikeDitch,MikeDitch,MikeDitch,,,
278548680196,I think she's quite charming!,А по мне так очаровательная дамочка.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01275),Conversation Hermit_1 Text ,Hermit_1,Do you know Corazon Santiago?,Grunty,Grunty,Grunty,,,
508435687811,"I wouldn't say she is exactly chummy, but she seems like a very capable woman.","Не сказала бы, что она особенно милая, но дело свое вроде знает.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01283),Conversation Hermit_1 Text ,Hermit_1,Do you know Corazon Santiago?,Scope,Scope,Scope,,,
373853705586,Cannae trust ambitious women! They always want things.,Амбициозным бабам доверять нельзя! Вечно они чего-то хотят.,Can't trust ambitious women! They always want things.,Амбициозным бабам доверять нельзя! Вечно они чего-то хотят.,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01291),Conversation Hermit_1 Text ,Hermit_1,Do you know Corazon Santiago?,Red,Red,Red,,,
372312298603,"I'm a simple hermit who had enough of modern life and decided to start living in peace and harmony with Mother Nature. And when modern life sends troubles to me, toting guns and trying to look mean, I go ahead and life coach them to death.","Я простой отшельник, который устал от современной жизни и дальше решил жить в мире и гармонии с матушкой-природой. И когда современная жизнь отправляет ко мне неприятности, вооруженные до зубов и строящие из себя крутых, я делаю что могу - мучаю их жизненными советами до смерти.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01327),Conversation Hermit_1 Text ,Hermit_1,Who are you?,MikeDitch,MikeDitch,MikeDitch,,,
461113080867,"Could have sworn I knew all the ways to kill someone, but that's a new one.","Я-то думал, что знаю все способы убить человека, но это вот новый.","Could have sworn I knew all the ways to kill someone, but that's a new one on me.","Я-то думал, что знаю все способы убить человека, но это вот новый.",OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01335),Conversation Hermit_1 Text ,Hermit_1,Who are you?,Hitman,Hitman,Hitman,,,
930236190282,Oh! That is great movie title! Life Coach: He Will Coach the Life Right Out of You!,О! Отличное название фильма! «Смертельный советчик: его жизненные советы вытянут из тебя жизнь!»,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01343),Conversation Hermit_1 Text ,Hermit_1,Who are you?,Tex,Tex,Tex,,,
487785410861,Life coach them... to death? I am not one hundred percent sure you are using that term correctly.,"Жизненными советами... до смерти? Я не до конца уверен, что вы правильно понимаете это слово.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01351),Conversation Hermit_1 Text ,Hermit_1,Who are you?,Thor,Thor,Thor,,,
756699207030,"Who are you, really?",Кто вы на самом деле?,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01425),Conversation Hermit_1 KeywordT,,,,,,,,
714557627908,"Well, I am certain who I am not. I am no longer <em>Mike Ditch</em>, the CEO asshole... Now I'm just a hermit who enjoys the simple pleasures in life, such as poisoning those bandits and then lecturing them about the benefits of a healthy lifestyle.","Ну, я точно знаю, кем не являюсь. Я больше не <em>Майк Дитч</em>, гондон-гендир... Теперь я просто отшельник, который довольствуется простыми радостями, - например, отравить бандитов, а потом прочитать им лекцию о преимуществах здорового образа жизни.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01429),Conversation Hermit_1 Text ,Hermit_1,"Who are you, really?",MikeDitch,MikeDitch,MikeDitch,,,
546543742775,"Right on! ""Don't live in denial of a healthy lifestyle"" is one of my mantras.",Так держать! «Веди здоровый образ жизни или умри» - один из моих девизов.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01437),Conversation Hermit_1 Text ,Hermit_1,"Who are you, really?",Thor,Thor,Thor,,,
795648498102,"Dr. Kronenberg did the same thing with me! It, ummm, definitely gets the point across.",Доктор Кроненберг со мной так же поступила. Это... хм-м... определенно доносит точку зрения.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01445),Conversation Hermit_1 Text ,Hermit_1,"Who are you, really?",Larry_Clean,Larry_Clean,Larry_Clean,,,
590561889751,"Bleh. I hate being lectured. And poisoned, too, in case that was at all unclear.","Пф-ф. Терпеть не могу, когда мне лекции читают. И когда травят - тоже, если что.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01453),Conversation Hermit_1 Text ,Hermit_1,"Who are you, really?",Livewire,Livewire,Livewire,,,
214827656540,"Since people like them burned my mansion across the river and killed everyone, I decided to drop everything and just retire here in the jungle.","С тех пор, как подобные им люди сожгли мой особняк за рекой и перебили всех, кто там был, я решил всё бросить и уйти на покой здесь, в джунглях.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01461),Conversation Hermit_1 Text ,Hermit_1,"Who are you, really?",MikeDitch,MikeDitch,MikeDitch,,,
872417308098,Your friend the Butler is still alive!,Ваш друг дворецкий всё еще жив!,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01497),Conversation Hermit_1 KeywordT,,,,,,,,
891976289241,What? My dear <em>Mr. Luthando</em> is alive? How is that possible? I thought that the mansion was in ruins! Do you think he would like to come visit me? I... don't think I can go back to that sad place myself.,"Что? Мой дорогой <em>мистер Лутандо</em> жив? Как это возможно? Я думал, от особняка остались одни руины! Как вы думаете, он хотел бы со мной повидаться? Я сам... вряд ли смогу туда вернуться. Слишком много горя.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01501),Conversation Hermit_1 Text ,Hermit_1,Your friend the Butler is still alive!,MikeDitch,MikeDitch,MikeDitch,,,
878644178657,Don't blame you! It is very sad! And very scary!,Я понимаю. Там очень грустно! И очень страшно!,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01509),Conversation Hermit_1 Text ,Hermit_1,Your friend the Butler is still alive!,Steroid,Steroid,Steroid,,,
481566004228,"Don't know, but you're gonna owe him a shit-ton of back pay, that's for damn sure!","Не знаю, но ты ему столько жалованья задержал, что будешь должен хренову тучу денег!",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01517),Conversation Hermit_1 Text ,Hermit_1,Your friend the Butler is still alive!,Meltdown,Meltdown,Meltdown,,,
729390904201,"I feel the same way about LA, but I keep going back.",У меня с Лос-Анджелесом так. Но я все время возвращаюсь.,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01525),Conversation Hermit_1 Text ,Hermit_1,Your friend the Butler is still alive!,Raven,Raven,Raven,,,
184929799419,Corazon framed us,Корасон нас подставила,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01568),Conversation Hermit_1 KeywordT,,,,,,,,
309693898348,"I always suspected that Adonis had something to do with this mess. Things were looking good. Grand Chien was just about to become a peaceful country, and then someone with an awful lot of money decides they need more and pushes things back into chaos.","Я всегда подозревал, что «Адонис» с этим бардаком как-то связан. Всё было хорошо, Гран-Шьен вот-вот стал бы мирной страной, и тут кто-то набитый деньгами решает, что ему мало, и сталкивает всё назад в хаос.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01572),Conversation Hermit_1 Text ,Hermit_1,Corazon framed us,MikeDitch,MikeDitch,MikeDitch,,,
476844786913,A tale as old as time.,"История, старая как время.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01580),Conversation Hermit_1 Text ,Hermit_1,Corazon framed us,Len,Len,Len,,,
454272477648,"It sucks, but it does give people like us job opportunities.","Неприятно, зато такие, как мы, без работы не останутся.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01588),Conversation Hermit_1 Text ,Hermit_1,Corazon framed us,Wolf,Wolf,Wolf,,,
259025925989,Such is the work of Shaitan and his followers. ,Таковы дела шайтана и его прислужников.,,,OK,,,"Trailing whitespace differs - original \s, translated ",,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01596),Conversation Hermit_1 Text ,Hermit_1,Corazon framed us,Fauda,Fauda,Fauda,,,
993456269362,"And Corazon... This is just like her. Chaos was always her element, even back when she was just my assistant. If an opportunity didn't exist, she'd create one, consequences be damned.","И Корасон... это всё так на нее похоже. Хаос всегда был ее стихией, даже когда еще была моей помощницей. Если возможностей не было, она их создавала, и плевать на последствия.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01604),Conversation Hermit_1 Text ,Hermit_1,Corazon framed us,MikeDitch,MikeDitch,MikeDitch,,,
785185104275,Can you help us?,Вы можете нам помочь?,,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01680),Conversation Hermit_1 KeywordT,,,,,,,,
774782758138,What can I do? I'm just an old man who has given up on the world. I don't even have my <em>archive</em> with me. It must have burned with my mansion ten years ago.,"Что я могу сделать? Я просто старик, который удалился от мира. У меня с собой даже <em>архива</em> нет. Он, должно быть, сгорел вместе с особняком десять лет назад.",What could I do? I'm just an old man who has given up on the world. I don't even have my <em>archive</em> with me. It must have burned with my mansion ten years ago.,"Что я мог сделать? Я просто старик, который удалился от мира. У меня с собой даже <em>архива</em> нет. Он, должно быть, сгорел вместе с особняком десять лет назад.",OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01684),Conversation Hermit_1 Text ,Hermit_1,Can you help us?,MikeDitch,MikeDitch,MikeDitch,,,
984946077460,"Pardon the intrusion, Mr. Ditch, but your archive is safe. Here, I have brought it with me. I knew you would need it one day.","Прошу простить, что вмешиваюсь, господин Дитч, но ваш архив уцелел. Вот, я принес его с собой. Я знал, что однажды он вам понадобится.",,,OK,,,,,Trunk\Zulu/Data/Conversation/Hermit_1.lua(01689),Conversation Hermit_1 Text ,Hermit_1,Can you help us?,Butler,Butler,Butler,,,
